OPEN_WEEK,SHOW_TM,NATION_NM,COMPANY_NM,PRI_GENRE_NM,WATCH_GRADE_NM,SERIES,NAVER_CMT_NN,NAVER_EX_PT,AUDI_ACC,y_pred,exp(test_y),exp(y_pred)
14,81,이탈리아,기타,애니메이션,전체관람가,0,5.02388052084628,5.23110861685459,10.0468950158309,10.1285444646773,23084,25047.8798117439
11,118,미국,기타,코미디,12세이상관람가,0,3.95124371858143,5.48063892334199,10.0457680597929,9.73824318199041,23058,16953.7305831099
52,100,일본,기타,애니메이션,전체관람가,0,3.73766961828337,0,10.0457246899566,10.7808969021606,23057,48093.2398309061
33,75,미국,기타,애니메이션,전체관람가,0,2.89037175789616,0,10.0441621218189,9.95478107616482,23021,21052.6364050771
3,83,독일,기타,애니메이션,전체관람가,0,4.83628190695148,5.90263333340137,10.0438580053834,10.4326182704144,23014,33949.1219770181
46,108,한국,필라멘트픽쳐스,드라마,12세이상관람가,0,4.9416424226093,7.84932381804056,10.0385864659577,10.9429423291685,22893,56553.4975913058
17,109,한국,(주)넥스트엔터테인먼트월드(NEW),드라마,전체관람가,0,2.70805020110221,0,10.0375812870168,9.81045053839059,22870,18223.1954774297
11,101,미국,(주)인벤트스톤,액션,청소년관람불가,0,5.605802066296,0,10.0332430755287,10.7872202250438,22771,48398.3124346298
22,142,미국,기타,스릴러,15세이상관람가,0,4.38202663467388,5.0998664278242,10.0331991590578,9.6830845235846,22770,16043.90849643
15,100,일본,기타,애니메이션,전체관람가,0,2.63905732961526,4.51085950651685,10.033067398072,8.74846779664133,22767,6301.02625442684
43,116,한국,기타,미스터리,12세이상관람가,0,4.07753744390572,7.14834574390007,10.032408332603,10.005135277817,22752,22139.8687446029
18,95,영국,판씨네마(주),드라마,15세이상관람가,0,4.06044301054642,5.73979291217923,10.0321006200041,9.96886727129447,22745,21351.2864325699
43,89,기타,기타,애니메이션,전체관람가,0,2.56494935746154,4.89783979995091,10.0308248009973,9.9734227908338,22716,21448.7745209536
9,77,중국,기타,애니메이션,전체관람가,0,0,2.19722457733622,10.0298999148906,9.47276728117013,22695,13000.8144069528
41,98,한국,기타,가족,전체관람가,0,6.50428817353665,0,10.0264571148798,10.3533421511245,22617,31361.6833452407
31,88,영국,기타,드라마,청소년관람불가,0,2.30258509299405,5.57215403217776,10.026280241123,9.4835622895169,22613,13141.918546913
36,162,인도,기타,드라마,전체관람가,0,3.52636052461616,0,10.0262360177952,9.75686708503003,22612,17272.4337543392
35,102,독일,기타,다큐멘터리,전체관람가,0,2.07944154167984,0,10.0257051852604,9.22561788469168,22600,10153.9481049104
39,108,한국,기타,멜로,청소년관람불가,0,4.21950770517611,0,10.0224254766076,9.45065932501355,22526,12716.5468376878
14,81,미국,기타,다큐멘터리,전체관람가,0,3.52636052461616,5.65948221575962,10.0197583342015,9.50075342849932,22466,13369.7962214054
30,128,미국,CGV아트하우스,드라마,청소년관람불가,0,4.33073334028633,7.07918439460967,10.0191795145322,10.7549666225695,22453,46862.1982779502
20,94,일본,기타,애니메이션,12세이상관람가,0,4.76217393479776,5.75890177387728,10.0171286890252,9.2459373190383,22407,10362.3810349835
35,107,홍콩,기타,액션,15세이상관람가,0,5.04985600724954,6.41017488196617,10.0145816000417,9.63454996145856,22350,15283.8189298704
52,93,미국,기타,드라마,15세이상관람가,0,2.39789527279837,4.14313472639153,10.014492110579,9.17340647512728,22348,9637.39839483732
13,112,영국,(주)넥스트엔터테인먼트월드(NEW),드라마,15세이상관람가,0,2.484906649788,6.22257626807137,10.0142235941308,10.0532388767967,22342,23230.907173191
12,90,프랑스,판씨네마(주),코미디,12세이상관람가,0,2.484906649788,5.97126183979046,10.006630611453,9.28116484251206,22173,10733.9279726896
22,73,한국,기타,애니메이션,전체관람가,0,5.26785815906333,5.90263333340137,10.0037852738515,10.1660843363261,22110,26006.0462052864
11,104,미국,유니버설픽쳐스인터내셔널 코리아(유),드라마,15세이상관람가,0,4.00733318523247,2.94443897916644,10.0029255647422,10.5267140680085,22091,37298.711768892
47,100,한국,(주)넥스트엔터테인먼트월드(NEW),애니메이션,청소년관람불가,0,4.94875989037817,0,10.0019744992508,10.9722193493784,22070,58233.6909991627
40,93,일본,씨제이이앤엠(주),애니메이션,전체관람가,1,5.31811999384422,7.56579328242851,9.99993345080438,11.0609626686589,22025,63637.784488791
29,115,프랑스,기타,드라마,15세이상관람가,0,3.76120011569356,0,9.99907042242986,9.63543777467125,22006,15297.3941314867
25,110,미국,기타,드라마,12세이상관람가,0,2.07944154167984,5.70711026474888,9.99779723200687,9.51983980392914,21978,13627.4279787261
6,75,한국,(주)제이앤씨미디어그룹,애니메이션,전체관람가,0,2.99573227355399,4.89034912822175,9.99638573490286,10.7232303311181,21947,45398.31782899
29,90,러시아,기타,애니메이션,전체관람가,0,1.6094379124341,3.43398720448515,9.99373950651315,9.94559324082631,21889,20860.0941261969
4,101,미국,기타,드라마,15세이상관람가,0,3.78418963391826,6.08221891037645,9.99351105518372,9.88458088165735,21884,19625.4187824755
12,125,일본,기타,가족,12세이상관람가,0,4.48863636973214,5.87493073085203,9.98952762462851,9.51277078293186,21797,13531.4350918107
11,87,프랑스,기타,애니메이션,전체관람가,0,2.83321334405622,3.98898404656427,9.98566643849377,9.77790953317568,21713,17639.7389936979
20,101,기타,씨제이이앤엠(주),액션,청소년관람불가,1,4.20469261939097,0,9.98529792773369,10.8875591541658,21705,53506.5392381817
17,110,미국,판씨네마(주),미스터리,15세이상관람가,0,4.44265125649032,5.77455154554441,9.98469880796095,10.151881952103,21692,25639.3087823116
10,108,한국,기타,드라마,12세이상관람가,0,6.4377516497364,9.35660287895444,9.98446828166841,10.7634818372784,21687,47262.9437534378
49,109,홍콩,기타,드라마,15세이상관람가,0,6.16961073249146,6.88653164253051,9.9831763514375,10.1601553194213,21659,25852.3121140761
22,137,미국,(주)넥스트엔터테인먼트월드(NEW),스릴러,청소년관람불가,0,4.38202663467388,6.07304453410041,9.98063376171278,10.519555382317,21604,37032.6554576075
44,111,한국,기타,드라마,12세이상관람가,0,4.21950770517611,6.97728134163075,9.98040229630425,9.97874824314705,21599,21563.3036358379
48,180,미국,유니버설픽쳐스인터내셔널 코리아(유),뮤지컬,전체관람가,0,3.71357206670431,6.04500531403601,9.97910509899472,10.5872481446487,21571,39626.2931223118
16,96,한국,기타,다큐멘터리,전체관람가,0,2.39789527279837,4.17438726989564,9.97608724495047,9.09428041513396,21506,8904.21834815522
13,90,일본,기타,애니메이션,전체관람가,0,3.71357206670431,4.44265125649032,9.97226706793095,9.74847160921741,21424,17128.0304698466
13,88,덴마크,기타,스릴러,12세이상관람가,0,3.78418963391826,4.31748811353631,9.97137981857905,9.13010600614241,21405,9229.00024804627
32,82,프랑스,기타,다큐멘터리,전체관람가,0,4.96284463025991,6.22257626807137,9.96730706524908,9.68446048329891,21318,16065.9994628357
26,105,프랑스,기타,드라마,청소년관람불가,0,2.99573227355399,6.3578422665081,9.96552294345558,9.6304453864293,21280,15221.2139197148
37,113,한국,CGV아트하우스,드라마,15세이상관람가,0,3.17805383034795,5.08759633523238,9.96378270831988,9.65494954174637,21243,15598.8042825637
41,90,일본,기타,애니메이션,전체관람가,0,3.52636052461616,5.29330482472449,9.95953701838715,9.70455360801772,21153,16392.0806176768
11,104,일본,기타,멜로,12세이상관람가,0,2.63905732961526,4.94875989037817,9.95854375828421,9.24108844809374,21132,10312.2568078289
34,119,미국,판씨네마(주),드라마,15세이상관람가,0,2.70805020110221,4.38202663467388,9.95674391883656,10.0700046483024,21094,23623.6745787745
31,140,미국,기타,범죄,청소년관람불가,0,3.61091791264422,0,9.95645943730223,10.0333264699921,21088,22772.8990545112
49,118,러시아,기타,액션,12세이상관람가,0,3.71357206670431,6.62936325343745,9.95565296651681,9.97318668627311,21071,21443.7109652559
40,75,중국,기타,애니메이션,전체관람가,0,3.8286413964891,4.74493212836325,9.95479834677056,10.1617468312876,21053,25893.4891337423
20,77,영국,기타,애니메이션,전체관람가,0,2.39789527279837,3.46573590279973,9.95127721637198,9.76457204152519,20979,17406.0311250147
16,90,스페인,기타,스릴러,15세이상관람가,0,4.04305126783455,6.18414889093748,9.95041884722056,9.53838237762693,20961,13882.4728529528
7,77,프랑스,롯데쇼핑㈜롯데엔터테인먼트,애니메이션,전체관람가,0,3.93182563272433,0,9.94323697205341,10.5504086005646,20811,38193.0408220319
49,119,한국,기타,다큐멘터리,12세이상관람가,0,7.53208814354172,9.31361872142968,9.94285248605838,10.5572475311564,20803,38455.1355796945
12,100,미국,기타,멜로,15세이상관람가,0,4.76217393479776,0,9.94251593950361,9.95253684453944,20796,21005.4423896183
44,121,미국,기타,드라마,15세이상관람가,0,3.17805383034795,0,9.9379855929437,10.2377659955666,20702,27938.6411084405
42,109,미국,기타,드라마,12세이상관람가,0,1.79175946922805,4.89034912822175,9.93455007798795,9.26217233584631,20631,10531.9875220109
10,88,기타,기타,애니메이션,전체관람가,0,2.83321334405622,3.68887945411394,9.92881411048214,9.80997497689019,20513,18214.5312875872
9,138,미국,씨제이이앤엠(주),드라마,청소년관람불가,0,5.6970934865054,0,9.92774104433683,10.9897442403415,20491,59263.2249703659
4,114,미국,판씨네마(주),드라마,12세이상관람가,0,4.04305126783455,6.22653666928747,9.92564035717726,10.1534134519277,20448,25678.6054629659
29,113,프랑스,기타,멜로,12세이상관람가,0,3.71357206670431,5.84354441703136,9.92510226250854,9.61185071332629,20437,14940.7956454995
35,95,영국,기타,액션,청소년관람불가,0,2.99573227355399,0,9.92461283415108,9.35326235980702,20427,11536.3980021221
52,137,덴마크,기타,멜로,청소년관람불가,0,4.7361984483945,0,9.91630505624674,9.56681145512814,20258,14282.8022855918
28,108,독일,기타,코미디,15세이상관람가,0,2.70805020110221,2.19722457733622,9.91319032799751,9.12954449534912,20195,9223.81951944937
32,83,한국,메가박스중앙(주)플러스엠,애니메이션,전체관람가,0,3.29583686600433,4.63472898822964,9.91219949313815,10.8196940914599,20175,49995.7905296881
1,90,미국,기타,공포,청소년관람불가,0,4.79579054559674,0,9.90927079729186,9.33468684743732,20116,11324.0815467451
36,75,한국,기타,다큐멘터리,12세이상관람가,0,8.80821966511841,0,9.90772854679338,10.648979133939,20085,42149.5435394273
47,116,한국,기타,드라마,12세이상관람가,0,4.969813299576,0,9.9066326016802,9.4281712203306,20063,12433.7673061008
30,91,프랑스,기타,코미디,청소년관람불가,0,2.39789527279837,6.22059017009974,9.90628363983813,9.64674469907044,20056,15471.3421658557
9,117,한국,필라멘트픽쳐스,드라마,15세이상관람가,0,3.63758615972639,0,9.90553545415343,10.2020930903916,20041,26959.5558475099
41,106,영국,기타,다큐멘터리,전체관람가,0,0.693147180559945,0,9.90433719149071,9.07793073273693,20017,8759.82084937678
15,86,미국,기타,애니메이션,전체관람가,0,5.12396397940326,6.85329909318608,9.90278730742173,10.5572565041813,19986,38455.480640135
46,121,미국,이십세기폭스코리아(주),코미디,15세이상관람가,0,4.77068462446567,6.04973345523196,9.90108466791982,10.7351981686823,19952,45944.901712142
42,92,미국,씨너스엔터테인먼트(주),드라마,청소년관람불가,0,5.00394630594546,0,9.90013192872277,10.339118771811,19933,30918.7715452751
38,106,한국,기타,다큐멘터리,12세이상관람가,0,5.56452040732269,5.80513496891649,9.89942932907527,9.63433085352058,19919,15280.4704906683
33,80,프랑스,판씨네마(주),드라마,15세이상관람가,0,1.94591014905531,0,9.89932891738727,9.65369340860473,19917,15579.2224088295
33,102,미국,기타,드라마,15세이상관람가,0,4.72738781871234,0,9.89832424557925,9.88164575528394,19897,19567.9001517362
34,95,일본,기타,공포,15세이상관람가,0,3.17805383034795,3.76120011569356,9.89575775447419,9.30274615754059,19846,10968.0980137592
44,131,미국,유니버설픽쳐스인터내셔널 코리아(유),액션,청소년관람불가,0,3.98898404656427,0,9.88918576782527,10.7161531159721,19716,45078.1584212679
8,112,미국,유니버설픽쳐스인터내셔널 코리아(유),코미디,15세이상관람가,0,1.6094379124341,0,9.88445762662932,9.89195306991312,19623,19770.6356898268
41,57,일본,기타,액션,전체관람가,0,2.56494935746154,5.43372200355424,9.88318279919576,9.32766534944763,19598,11244.8480254616
42,111,캐나다,기타,드라마,15세이상관람가,0,4.44265125649032,7.17165682276851,9.88308074275847,10.1324787363942,19596,25146.6190830571
36,90,한국,기타,코미디,15세이상관람가,0,2.77258872223978,0,9.88170196046421,9.14420306816554,19569,9360.02338780414
38,109,영국,기타,SF,15세이상관람가,0,6.91869521902047,6.4281052726846,9.88062825839005,10.1669413279607,19548,26028.3427219337
34,76,러시아,기타,애니메이션,전체관람가,0,2.89037175789616,3.40119738166216,9.87857991682994,9.74172662301204,19508,17012.8908845806
45,115,미국,기타,드라마,청소년관람불가,0,6.10479323241498,0,9.87611635574,10.0926302476798,19460,24164.2669271957
3,80,한국,기타,다큐멘터리,12세이상관람가,0,4.29045944114839,6.5875500148248,9.87606496695816,9.53798125516355,19459,13876.9053979345
50,75,러시아,기타,애니메이션,전체관람가,0,1.94591014905531,4.21950770517611,9.87534524658985,9.76972776272118,19445,17496.0035055789
50,113,프랑스,기타,드라마,15세이상관람가,0,3.52636052461616,5.18738580584075,9.87436765396228,9.37308423278811,19426,11767.3524307424
42,107,영국,기타,드라마,12세이상관람가,0,4.82028156560504,5.91079664404053,9.87421320983213,9.68803119553688,19423,16123.4690663799
16,100,영국,기타,액션,15세이상관람가,0,4.77068462446567,0,9.87380124216577,9.43679231786703,19415,12541.4234169286
39,119,일본,기타,드라마,15세이상관람가,0,4.07753744390572,6.60934924316738,9.87364671052511,9.90164593781776,19412,19963.2016002701
13,102,한국,기타,범죄,청소년관람불가,0,4.15888308335967,7.12849594568004,9.87328604380301,9.5648850411348,19405,14255.3141806405
9,99,영국,(주)싸이더스,드라마,15세이상관람가,0,3.8286413964891,0,9.87235801733921,10.1635173304657,19387,25939.3741426705
23,108,영국,기타,코미디,15세이상관람가,0,2.89037175789616,5.42934562895444,9.87179046579287,9.51161806033001,19376,13515.84608737
34,125,미국,기타,드라마,15세이상관람가,0,3.17805383034795,5.80211837537706,9.86863727510038,9.79640830070902,19315,17969.0893202139
29,94,미국,기타,범죄,청소년관람불가,0,4.12713438504509,5.93489419561959,9.8671865728098,9.48649918156295,19287,13180.5716752127
37,57,중국,기타,애니메이션,전체관람가,0,4.21950770517611,4.59511985013459,9.86614906688076,9.89543924714265,19267,19839.6799100493
12,87,한국,기타,다큐멘터리,전체관람가,0,2.39789527279837,0,9.865370230423,9.23730669606413,19252,10273.3320579826
1,128,러시아,기타,드라마,15세이상관람가,0,2.30258509299405,4.48863636973214,9.86375871030713,9.08927049345641,19221,8859.72047014515
45,129,아르헨티나,기타,드라마,15세이상관람가,0,2.83321334405622,0,9.86339445896968,9.21589256870047,19214,10055.6763873432
41,91,미국,기타,SF,전체관람가,0,4.0943445622221,6.10924758276437,9.85964015275585,9.83417832756855,19142,18660.7623356721
3,120,이탈리아,기타,멜로,청소년관람불가,0,4.62497281328427,0,9.85040318144367,9.63538449536958,18966,15296.5791187219
5,96,일본,기타,애니메이션,전체관람가,0,4.7361984483945,0,9.84903136674007,10.2199936427126,18940,27446.4919981952
50,107,프랑스,기타,코미디,12세이상관람가,0,4.53259949315326,6.81124437860129,9.84792198708642,10.0257043651071,18919,22599.981464543
16,133,일본,기타,드라마,청소년관람불가,0,4.0943445622221,0,9.84543462108751,9.32410451536476,18872,11204.8781925607
18,60,영국,기타,애니메이션,전체관람가,0,3.87120101090789,0,9.84400290570124,9.84228954338765,18845,18812.7393321987
45,86,한국,CGV아트하우스,다큐멘터리,전체관람가,0,3.55534806148941,6.34738920965601,9.84182489214402,9.65638962767853,18804,15621.2840837073
10,104,스페인,기타,드라마,12세이상관람가,0,3.46573590279973,6.17586727010576,9.84155895591396,9.5028373373336,18799,13397.6867083867
44,96,한국,기타,애니메이션,청소년관람불가,0,3.63758615972639,0,9.83996185165625,8.93004310360663,18769,7555.5910424559
10,94,미국,기타,액션,15세이상관람가,0,4.02535169073515,5.03043792139244,9.83841555579241,9.31823126091139,18740,11139.2619708199
46,100,미국,판씨네마(주),액션,청소년관람불가,0,3.04452243772342,0,9.83708062033853,10.0749445656708,18715,23740.6622960585
51,168,캐나다,기타,멜로,15세이상관람가,0,3.76120011569356,0,9.83654614678225,9.72457668562842,18705,16723.6085484548
22,71,중국,기타,애니메이션,전체관람가,0,4.23410650459726,4.23410650459726,9.82601237925672,9.69268154259762,18509,16198.6234048011
45,105,미국,유니버설픽쳐스인터내셔널 코리아(유),드라마,15세이상관람가,0,2.07944154167984,0,9.82493123963035,9.74623531632568,18489,17089.7699738402
9,87,한국,기타,스릴러,15세이상관람가,0,6.30991827822652,8.26049285657318,9.82471487137073,10.350312737907,18485,31266.8196104673
27,91,한국,기타,드라마,청소년관람불가,0,4.79579054559674,6.50279004591562,9.82227749711059,9.57019168396694,18440,14331.1631150642
42,91,캐나다,기타,다큐멘터리,12세이상관람가,0,3.68887945411394,6.77536609093639,9.81831085512854,9.66188542438973,18367,15707.3718290921
36,120,미국,판씨네마(주),다큐멘터리,15세이상관람가,0,4.52178857704904,6.03068526026126,9.81694879111889,9.89760032065304,18342,19882.6012781689
28,78,기타,기타,애니메이션,전체관람가,0,1.09861228866811,3.85014760171006,9.81520263766856,9.67595469839729,18310,15929.9250573829
33,76,핀란드,기타,애니메이션,전체관람가,0,4.55387689160054,6.79570577517351,9.81213951307682,10.0854827137787,18254,23992.1677850366
49,109,한국,기타,다큐멘터리,전체관람가,0,4.15888308335967,5.81413053182507,9.81202994204729,9.7368195108207,18252,16929.6112187554
50,104,한국,기타,다큐멘터리,12세이상관람가,0,4.02535169073515,6.96979066990159,9.81181076396422,9.57997760933919,18248,14472.0952588389
44,83,중국,기타,액션,전체관람가,0,5.38449506278909,6.36302810354046,9.81175596193654,9.70226456902515,18247,16354.6014180132
42,98,미국,기타,액션,12세이상관람가,0,2.63905732961526,4.33073334028633,9.81022028456569,8.72776998354504,18219,6171.94920503163
49,130,일본,기타,액션,12세이상관람가,1,4.97673374242057,7.6511201757027,9.80763722687929,9.63556894879735,18172,15299.4008854077
43,78,미국,기타,애니메이션,전체관람가,0,3.63758615972639,4.18965474202643,9.80747212410244,9.96057389161933,18169,21174.9443542711
9,81,캐나다,기타,애니메이션,전체관람가,0,3.3322045101752,0,9.80681144027067,9.85276994712552,18157,19010.9412396353
37,86,한국,기타,다큐멘터리,전체관람가,0,3.25809653802148,0,9.80438519149292,9.40310696261204,18113,12125.9972835381
18,83,미국,기타,다큐멘터리,전체관람가,0,2.30258509299405,5.79605775076537,9.80151019642366,9.49083931420244,18061,13237.901423912
42,106,스페인,기타,스릴러,15세이상관람가,0,4.23410650459726,6.91968384984741,9.80128870021588,9.96303322518747,18057,21227.0846946895
2,92,미국,기타,액션,15세이상관람가,0,5.44673737166631,6.50279004591562,9.80045765221658,9.97762765243025,18042,21539.1535316785
21,86,미국,판씨네마(주),스릴러,15세이상관람가,0,3.87120101090789,5.98393628068719,9.79968138381054,10.0046188738648,18028,22128.4385804266
27,93,미국,기타,코미디,12세이상관람가,0,4.00733318523247,0,9.7994039989928,9.80655187858913,18023,18152.2877501346
44,74,중국,기타,애니메이션,전체관람가,0,2.63905732961526,3.68887945411394,9.79934851279498,9.81301090368859,18022,18269.9132965689
8,90,프랑스,기타,애니메이션,전체관람가,0,4.81218435537242,5.50125821054473,9.79923753116233,10.1046917306842,18020,24457.4886114321
3,115,일본,기타,애니메이션,12세이상관람가,1,5.39816270151775,0,9.79684844204642,9.7374845397246,17977,16940.8736440518
18,87,기타,기타,애니메이션,전체관람가,0,3.71357206670431,6.15697898558556,9.79567959990182,10.337479120379,17956,30868.1170764193
45,86,한국,기타,드라마,청소년관람불가,0,5.5683445037611,6.48616078894409,9.79389587590603,9.85833297964872,17924,19116.9944392421
39,106,미국,기타,액션,청소년관람불가,0,5.97888576490112,0,9.79344944732719,9.63875052660721,17916,15348.1546355682
38,116,일본,기타,드라마,12세이상관람가,0,5.33753807970132,6.66949808985788,9.79115836756221,10.0597270868348,17875,23382.1242117807
19,101,영국,기타,드라마,청소년관람불가,0,4.56434819146784,0,9.78846944095186,9.45723211050844,17827,12800.4052621047
27,109,일본,기타,드라마,15세이상관람가,0,3.80666248977032,5.57972982598622,9.78824503702385,9.40656236406023,17823,12167.9699465507
25,103,한국,씨제이이앤엠(주),멜로,12세이상관람가,0,3.98898404656427,0,9.78678518274999,10.2115174652459,17797,27214.8338359925
20,136,덴마크,기타,드라마,15세이상관람가,0,3.3322045101752,0,9.78504179732965,9.38615740926397,17766,11922.1990690674
10,139,일본,기타,멜로,15세이상관람가,0,3.85014760171006,7.03878354138854,9.78103739277956,9.43141311161034,17695,12474.1416371399
38,102,미국,기타,드라마,12세이상관람가,0,3.13549421592915,5.85507192220243,9.78081131466861,9.49543587773204,17691,13298.8903411389
46,73,러시아,기타,애니메이션,전체관람가,0,5.33271879326537,5.5834963087817,9.77984991207795,9.7915237128252,17674,17881.5317396734
24,109,한국,씨너스엔터테인먼트(주),액션,15세이상관람가,0,5.34233425196481,5.79605775076537,9.77741399528076,10.9761402560716,17631,58462.4680816714
21,108,미국,유니버설픽쳐스인터내셔널 코리아(유),드라마,전체관람가,0,4.04305126783455,5.64897423816121,9.77707362768047,10.1512786909971,17625,25623.8462489816
3,122,프랑스,기타,드라마,15세이상관람가,0,2.19722457733622,0,9.7749721303007,9.20035109279649,17588,9900.60447952424
42,137,영국,메가박스중앙(주)플러스엠,드라마,12세이상관람가,0,4.88280192258637,6.01859321449623,9.77354969542174,10.2963614530156,17563,29624.6318991648
3,123,한국,기타,공연,전체관람가,0,5.36597601502185,0,9.77354969542174,9.77219538778597,17563,17539.2303943054
41,102,미국,판씨네마(주),미스터리,15세이상관람가,0,3.25809653802148,4.06044301054642,9.77241028892919,9.9576138288151,17543,21112.3578647744
4,111,미국,기타,코미디,청소년관람불가,0,5.51342874616498,0,9.77218225175814,9.95724472928315,17539,21104.5667413068
48,119,미국,기타,판타지,청소년관람불가,0,6.07993319509559,7.07326971745971,9.77195416257428,10.0804972529551,17535,23872.853438101
27,104,프랑스,기타,스릴러,15세이상관람가,0,2.99573227355399,0,9.77161193122255,9.29396955124032,17529,10872.2565323168
28,73,기타,기타,애니메이션,전체관람가,0,1.38629436111989,2.63905732961526,9.76783963593985,9.72116973182376,17463,16666.7289348093
5,96,한국,기타,다큐멘터리,12세이상관람가,0,5.57215403217776,7.19067603433221,9.76703761939823,9.96056923790013,17449,21174.8458122551
12,86,한국,기타,멜로,청소년관람불가,0,4.34380542185368,6.06378520868761,9.76675102896266,9.2677966545862,17444,10591.3896685134
12,129,미국,기타,드라마,12세이상관람가,0,1.38629436111989,0,9.7655464514229,9.15155475296983,17423,9429.0888923557
2,106,미국,씨네그루(주)키다리이엔티,드라마,15세이상관람가,0,3.2188758248682,6.11146733950268,9.76480003276223,10.3951534343082,17410,32700.7546404361
45,99,한국,기타,드라마,청소년관람불가,0,5.36129216570943,0,9.76439788413417,9.41443365374206,17403,12264.1255004893
24,116,미국,유니버설픽쳐스인터내셔널 코리아(유),코미디,청소년관람불가,0,3.98898404656427,6.03787091992214,9.7626725558939,10.2230048273388,17373,27529.2630098009
4,102,미국,기타,드라마,15세이상관람가,0,5.55682806169954,6.6631326959908,9.76261499365471,10.1008621283804,17372,24364.0052729544
19,108,한국,기타,드라마,12세이상관람가,0,3.61091791264422,0,9.76203918895175,9.2832194142688,17362,10756.0042688426
14,115,프랑스,기타,드라마,청소년관람불가,0,4.27666611901606,0,9.76123250495526,9.48586450517289,17348,13172.2089316616
49,107,영국,기타,멜로,15세이상관람가,0,5.11198778835654,6.31896811374643,9.75984810233452,9.7283971155116,17324,16787.6221241364
30,115,일본,기타,드라마,전체관람가,0,2.94443897916644,0,9.75973264889099,9.48614120141398,17322,13175.8541366438
43,77,기타,기타,애니메이션,전체관람가,0,3.09104245335832,3.76120011569356,9.75875075606944,9.89254945828308,17305,19782.430183719
18,106,프랑스,기타,드라마,15세이상관람가,0,0,0,9.75863517585665,8.95203569431822,17303,7723.59875456836
11,88,중국,기타,애니메이션,전체관람가,0,2.07944154167984,3.46573590279973,9.75788357867734,9.6566921682979,17290,15626.010871656
9,108,일본,판씨네마(주),SF,15세이상관람가,0,3.63758615972639,5.71373280550937,9.75771005292279,9.78183943765209,17287,17709.1978769255
20,101,영국,기타,코미디,15세이상관람가,0,2.83321334405622,0,9.75597313724758,9.31247456418641,17257,11075.3208393465
21,99,미국,기타,드라마,15세이상관람가,0,3.04452243772342,0.693147180559945,9.75568335776773,9.57493298445743,17252,14399.2728024263
44,108,한국,기타,스릴러,청소년관람불가,0,4.48863636973214,6.63068338564237,9.75208309837689,9.76134234076852,17190,17349.9055363346
16,73,한국,기타,다큐멘터리,전체관람가,0,2.77258872223978,0,9.74665828850311,8.8688123275833,17097,7106.8353665207
24,60,일본,기타,애니메이션,전체관람가,0,2.39789527279837,4.51085950651685,9.7420268864095,9.40502596114703,17018,12149.2893961777
19,86,한국,기타,드라마,12세이상관람가,0,3.40119738166216,6.10031895202006,9.74179181353583,9.25612022208656,17014,10468.4392301281
43,139,캐나다,기타,판타지,15세이상관람가,0,6.71538338633468,0,9.73914342897283,9.97270169032938,16969,21433.3133740177
12,96,영국,(주)인벤트스톤,스릴러,15세이상관람가,0,3.58351893845611,3.46573590279973,9.7371968128147,9.9558633625169,16936,21075.4337205202
39,90,영국,기타,드라마,15세이상관람가,0,2.30258509299405,4.68213122712422,9.73701965966534,9.33534288311482,16933,11331.5129856326
15,102,미국,기타,드라마,15세이상관람가,0,6.3297209055227,0,9.73577870811002,10.3213490401974,16912,30374.2059943488
16,116,인도,(주)싸이더스,가족,전체관람가,0,3.09104245335832,0,9.73358851574073,9.90893702339231,16875,20109.2869246238
46,98,한국,CGV아트하우스,액션,15세이상관람가,0,4.39444915467244,0,9.7326399178158,10.5344022491684,16859,37586.5761809514
9,88,한국,기타,공연,전체관람가,0,5.12396397940326,0,9.73174978928182,9.42357146965021,16844,12376.7064100289
28,107,한국,(주)싸이더스,드라마,15세이상관람가,0,5.56068163101553,0,9.73079944471041,11.1581005190313,16828,70129.6197211286
24,81,독일,기타,애니메이션,전체관람가,0,1.79175946922805,2.30258509299405,9.72226539118547,9.42646465505245,16685,12412.5663660791
3,60,일본,기타,애니메이션,전체관람가,0,6.98841318199959,7.30720231476474,9.72046575062778,10.1443364727722,16655,25446.5759530515
37,70,한국,기타,드라마,15세이상관람가,0,3.52636052461616,7.028201432058,9.71992522630604,9.42099346506646,16646,12344.8402973133
29,98,한국,기타,멜로,15세이상관람가,0,3.80666248977032,6.62406522779989,9.71872301409103,9.34266236014257,16626,11414.7580180194
49,60,일본,기타,애니메이션,전체관람가,0,5.04342511691925,5.79909265446053,9.71836206840944,9.64397656938216,16620,15428.5747045376
2,110,한국,기타,다큐멘터리,12세이상관람가,0,4.00733318523247,6.71295620067707,9.71577147142487,9.65100061032401,16577,15537.3271385837
5,89,미국,기타,멜로,12세이상관람가,0,2.70805020110221,0,9.71510768115821,9.21911669854805,16566,10088.1495143804
35,95,미국,기타,액션,15세이상관람가,0,6.38519439899773,6.06378520868761,9.71444344998135,9.94189008180111,16555,20782.9887352436
37,76,중국,기타,애니메이션,전체관람가,0,3.95124371858143,4.31748811353631,9.71141864428729,9.92043978427665,16505,20341.9347244801
15,104,일본,기타,멜로,12세이상관람가,0,4.78749174278205,6.16120732169508,9.709113657218,9.41218224491692,16467,12236.544999247
17,75,기타,기타,애니메이션,전체관람가,0,2.70805020110221,3.25809653802148,9.70789836874127,9.58717149306782,16447,14576.5812087156
