OPEN_WEEK,SHOW_TM,NATION_NM,COMPANY_NM,PRI_GENRE_NM,WATCH_GRADE_NM,SERIES,NAVER_CMT_NN,NAVER_EX_PT,AUDI_ACC,y_pred,exp(train_y),exp(y_pred)
7,100,일본,기타,애니메이션,전체관람가,0,2.94443897916644,4.48863636973214,10.0910039262072,9.83665270832238,24125,18706.9933398129
39,80,중국,기타,애니메이션,전체관람가,0,4.14313472639153,5.18738580584075,10.0904234468808,10.1566024401246,24111,25760.6249427671
6,134,미국,기타,드라마,청소년관람불가,0,4.35670882668959,5.59471137960184,10.0892614763803,9.92385889951991,24083,20411.6051813619
44,84,미국,기타,애니메이션,전체관람가,0,2.56494935746154,3.91202300542815,10.086600462794,9.87968969404629,24019,19529.6615514614
49,81,한국,기타,드라마,전체관람가,0,6.06145691892802,9.05286751315162,10.0827210127308,10.4543115154848,23926,34693.6348532433
50,106,미국,CGV아트하우스,드라마,12세이상관람가,0,3.78418963391826,0,10.0809221877567,10.0078494389616,23883,22200.0415384863
18,106,벨기에,기타,드라마,12세이상관람가,0,2.484906649788,5.2040066870768,10.0785746704346,9.74217868700567,23827,17020.583538632
21,78,한국,기타,애니메이션,12세이상관람가,0,6.0282785202307,7.88532923927319,10.074116010739,10.2408553413502,23721,28025.086692945
3,87,벨기에,기타,드라마,12세이상관람가,0,1.38629436111989,0,10.0727238697814,9.3126888936264,23688,11077.694861062
27,124,덴마크,CGV아트하우스,드라마,청소년관람불가,1,2.99573227355399,4.84418708645859,10.0707377718098,10.0389952329346,23641,22902.3598152626
15,133,한국,씨제이엔터테인먼트,드라마,청소년관람불가,0,3.36729582998647,0,10.0692138329804,10.3647390875536,23605,31721.1550034766
43,94,미국,(주)인벤트스톤,코미디,청소년관람불가,0,6.27852142416584,7.00488198971286,10.0688748642894,10.3924423976322,23597,32612.2217574434
22,114,일본,기타,애니메이션,15세이상관람가,0,5.06890420222023,7.41878088275079,10.0684085946499,10.1073190977091,23586,24521.8319002245
46,98,한국,기타,멜로,청소년관람불가,0,3.63758615972639,6.5694814204143,10.0670933911341,9.67489500229146,23555,15913.0531189761
5,73,미국,기타,애니메이션,전체관람가,0,3.97029191355212,0,10.0660314817214,10.1488338238203,23530,25561.2758676484
26,129,영국,기타,드라마,15세이상관람가,0,3.17805383034795,0,10.065138605538,9.69706160538613,23509,16269.7300044058
12,111,일본,기타,애니메이션,전체관람가,0,4.14313472639153,7.2991214627108,10.0645854728785,10.1497718971925,23496,25585.2654701436
2,100,일본,기타,애니메이션,전체관람가,0,4.15888308335967,0,10.064457783419,10.1331114871316,23493,25162.5356599073
34,86,영국,오퍼스픽쳐스(유),공포,청소년관람불가,0,6.33327962813969,7.73280753042202,10.0633504579226,10.5458596522887,23467,38019.6972192897
50,99,미국,씨너스엔터테인먼트(주),액션,15세이상관람가,0,4.7361984483945,0,10.0631373700657,10.1094609834275,23462,24574.4111510334
6,90,독일,기타,스릴러,15세이상관람가,0,3.49650756146648,6.42486902390539,10.0626257738744,9.8929482798811,23450,19790.3214176301
26,60,영국,기타,애니메이션,전체관람가,0,2.19722457733622,5.08140436498446,10.0602776033003,10.0469286422608,23395,23084.7762455607
42,86,프랑스,기타,코미디,전체관람가,0,5.37527840768417,6.89467003943348,10.058352263097,10.1326665930825,23350,25151.3434873805
12,98,영국,기타,액션,15세이상관람가,0,5.42934562895444,6.58340922215876,10.0564661171332,10.0563654159634,23306,23303.6531767012
37,93,아르헨티나,기타,코미디,15세이상관람가,0,3.49650756146648,0,10.0533289607753,9.59205653314909,23233,14647.9626006972
22,115,프랑스,기타,코미디,전체관람가,0,3.17805383034795,4.00733318523247,10.0516057879886,9.59812834596381,23193,14737.1728476104
8,107,기타,기타,드라마,청소년관람불가,0,3.73766961828337,5.9427993751267,10.0496636626937,9.7472656401903,23148,17107.3870457715
14,81,이탈리아,기타,애니메이션,전체관람가,0,5.02388052084628,5.23110861685459,10.0468950158309,10.050870490466,23084,23175.952512815
11,118,미국,기타,코미디,12세이상관람가,0,3.95124371858143,5.48063892334199,10.0457680597929,9.92716511509867,23058,20479.2020317044
52,100,일본,기타,애니메이션,전체관람가,0,3.73766961828337,0,10.0457246899566,10.4414460121388,23057,34250.1427696577
33,75,미국,기타,애니메이션,전체관람가,0,2.89037175789616,0,10.0441621218189,9.93846038251282,23021,20711.8314274049
3,83,독일,기타,애니메이션,전체관람가,0,4.83628190695148,5.90263333340137,10.0438580053834,10.3258936167256,23014,30512.5580355756
46,108,한국,필라멘트픽쳐스,드라마,12세이상관람가,0,4.9416424226093,7.84932381804056,10.0385864659577,10.7680674705004,22893,47480.1719622753
17,109,한국,(주)넥스트엔터테인먼트월드(NEW),드라마,전체관람가,0,2.70805020110221,0,10.0375812870168,10.0098305985806,22870,22244.0669606167
11,101,미국,(주)인벤트스톤,액션,청소년관람불가,0,5.605802066296,0,10.0332430755287,10.4943764681956,22771,36111.8544378157
22,142,미국,기타,스릴러,15세이상관람가,0,4.38202663467388,5.0998664278242,10.0331991590578,9.84888716765173,22770,18937.2690661706
15,100,일본,기타,애니메이션,전체관람가,0,2.63905732961526,4.51085950651685,10.033067398072,9.01787291324325,22767,8249.21161746674
43,116,한국,기타,미스터리,12세이상관람가,0,4.07753744390572,7.14834574390007,10.032408332603,9.99228348742169,22752,21857.152389098
18,95,영국,판씨네마(주),드라마,15세이상관람가,0,4.06044301054642,5.73979291217923,10.0321006200041,9.91538462388195,22745,20239.3624597675
43,89,기타,기타,애니메이션,전체관람가,0,2.56494935746154,4.89783979995091,10.0308248009973,9.85051914345961,22716,18968.1994631188
9,77,중국,기타,애니메이션,전체관람가,0,0,2.19722457733622,10.0298999148906,9.46547141067381,22695,12906.3073236286
41,98,한국,기타,가족,전체관람가,0,6.50428817353665,0,10.0264571148798,10.2507024519039,22617,28302.4160252396
31,88,영국,기타,드라마,청소년관람불가,0,2.30258509299405,5.57215403217776,10.026280241123,9.60351051943235,22613,14816.7047034459
36,162,인도,기타,드라마,전체관람가,0,3.52636052461616,0,10.0262360177952,9.75912138936575,22612,17311.414997925
35,102,독일,기타,다큐멘터리,전체관람가,0,2.07944154167984,0,10.0257051852604,9.3555015811093,22600,11562.259494276
39,108,한국,기타,멜로,청소년관람불가,0,4.21950770517611,0,10.0224254766076,9.54961262679527,22526,14039.2551867418
14,81,미국,기타,다큐멘터리,전체관람가,0,3.52636052461616,5.65948221575962,10.0197583342015,9.63401972335091,22466,15275.7170148052
30,128,미국,CGV아트하우스,드라마,청소년관람불가,0,4.33073334028633,7.07918439460967,10.0191795145322,10.4336062507732,22453,33982.6796171464
20,94,일본,기타,애니메이션,12세이상관람가,0,4.76217393479776,5.75890177387728,10.0171286890252,9.36739997120641,22407,11700.6534681686
35,107,홍콩,기타,액션,15세이상관람가,0,5.04985600724954,6.41017488196617,10.0145816000417,9.81799348528495,22350,18361.1717929804
52,93,미국,기타,드라마,15세이상관람가,0,2.39789527279837,4.14313472639153,10.014492110579,9.35971594650911,22348,11611.0899029521
13,112,영국,(주)넥스트엔터테인먼트월드(NEW),드라마,15세이상관람가,0,2.484906649788,6.22257626807137,10.0142235941308,10.1428062560039,22342,25407.6669530263
12,90,프랑스,판씨네마(주),코미디,12세이상관람가,0,2.484906649788,5.97126183979046,10.006630611453,9.7279668988227,22173,16780.4013622893
22,73,한국,기타,애니메이션,전체관람가,0,5.26785815906333,5.90263333340137,10.0037852738515,10.0965528193071,22110,24259.2391409194
11,104,미국,유니버설픽쳐스인터내셔널 코리아(유),드라마,15세이상관람가,0,4.00733318523247,2.94443897916644,10.0029255647422,10.6002372435348,22091,40144.3602911513
47,100,한국,(주)넥스트엔터테인먼트월드(NEW),애니메이션,청소년관람불가,0,4.94875989037817,0,10.0019744992508,11.0621755366342,22070,63715.0155456834
40,93,일본,씨제이이앤엠(주),애니메이션,전체관람가,1,5.31811999384422,7.56579328242851,9.99993345080438,11.0643853176615,22025,63855.9674572651
29,115,프랑스,기타,드라마,15세이상관람가,0,3.76120011569356,0,9.99907042242986,9.6835571817221,22006,16051.4935727709
25,110,미국,기타,드라마,12세이상관람가,0,2.07944154167984,5.70711026474888,9.99779723200687,9.65560948996447,21978,15609.1020832884
6,75,한국,(주)제이앤씨미디어그룹,애니메이션,전체관람가,0,2.99573227355399,4.89034912822175,9.99638573490286,10.1731201043441,21947,26189.6639017564
29,90,러시아,기타,애니메이션,전체관람가,0,1.6094379124341,3.43398720448515,9.99373950651315,9.89486497622187,21889,19828.2898296084
4,101,미국,기타,드라마,15세이상관람가,0,3.78418963391826,6.08221891037645,9.99351105518372,9.94892890931847,21884,20929.7926659024
12,125,일본,기타,가족,12세이상관람가,0,4.48863636973214,5.87493073085203,9.98952762462851,9.60508499964707,21797,14840.0516867073
11,87,프랑스,기타,애니메이션,전체관람가,0,2.83321334405622,3.98898404656427,9.98566643849377,9.8178840324975,21713,18359.1622215254
20,101,기타,씨제이이앤엠(주),액션,청소년관람불가,1,4.20469261939097,0,9.98529792773369,10.3245046704105,21705,30470.207148889
17,110,미국,판씨네마(주),미스터리,15세이상관람가,0,4.44265125649032,5.77455154554441,9.98469880796095,9.99109234966303,21692,21831.133009
10,108,한국,기타,드라마,12세이상관람가,0,6.4377516497364,9.35660287895444,9.98446828166841,10.5900176157508,21687,39736.1891026284
49,109,홍콩,기타,드라마,15세이상관람가,0,6.16961073249146,6.88653164253051,9.9831763514375,10.0548142457075,21659,23267.5332643503
22,137,미국,(주)넥스트엔터테인먼트월드(NEW),스릴러,청소년관람불가,0,4.38202663467388,6.07304453410041,9.98063376171278,10.6366789077653,21604,41634.2701071842
44,111,한국,기타,드라마,12세이상관람가,0,4.21950770517611,6.97728134163075,9.98040229630425,10.0478350279295,21599,23105.709441255
48,180,미국,유니버설픽쳐스인터내셔널 코리아(유),뮤지컬,전체관람가,0,3.71357206670431,6.04500531403601,9.97910509899472,10.1129558410965,21571,24660.4454715879
16,96,한국,기타,다큐멘터리,전체관람가,0,2.39789527279837,4.17438726989564,9.97608724495047,9.08752298230917,21506,8844.25152987153
13,90,일본,기타,애니메이션,전체관람가,0,3.71357206670431,4.44265125649032,9.97226706793095,9.71516328136006,21424,16566.9210985503
13,88,덴마크,기타,스릴러,12세이상관람가,0,3.78418963391826,4.31748811353631,9.97137981857905,9.45222542970955,21405,12736.4778843863
32,82,프랑스,기타,다큐멘터리,전체관람가,0,4.96284463025991,6.22257626807137,9.96730706524908,9.80096340512638,21318,18051.1271018331
26,105,프랑스,기타,드라마,청소년관람불가,0,2.99573227355399,6.3578422665081,9.96552294345558,9.60146781571755,21280,14786.4694570455
37,113,한국,CGV아트하우스,드라마,15세이상관람가,0,3.17805383034795,5.08759633523238,9.96378270831988,9.66826053219506,21243,15807.8278867118
41,90,일본,기타,애니메이션,전체관람가,0,3.52636052461616,5.29330482472449,9.95953701838715,10.0324310900745,21153,22752.5177838836
11,104,일본,기타,멜로,12세이상관람가,0,2.63905732961526,4.94875989037817,9.95854375828421,9.2307465090982,21132,10206.1576581402
34,119,미국,판씨네마(주),드라마,15세이상관람가,0,2.70805020110221,4.38202663467388,9.95674391883656,9.84389375735869,21094,18842.9432117343
31,140,미국,기타,범죄,청소년관람불가,0,3.61091791264422,0,9.95645943730223,9.90168798329485,21088,19964.0409802517
49,118,러시아,기타,액션,12세이상관람가,0,3.71357206670431,6.62936325343745,9.95565296651681,10.0716203484682,21071,23661.874204969
40,75,중국,기타,애니메이션,전체관람가,0,3.8286413964891,4.74493212836325,9.95479834677056,10.1159804183865,21053,24735.1458064454
20,77,영국,기타,애니메이션,전체관람가,0,2.39789527279837,3.46573590279973,9.95127721637198,9.75589785537666,20979,17255.7009096532
16,90,스페인,기타,스릴러,15세이상관람가,0,4.04305126783455,6.18414889093748,9.95041884722056,9.72567745097639,20961,16742.027452824
7,77,프랑스,롯데쇼핑㈜롯데엔터테인먼트,애니메이션,전체관람가,0,3.93182563272433,0,9.94323697205341,10.3838094470054,20811,32331.8938267884
49,119,한국,기타,다큐멘터리,12세이상관람가,0,7.53208814354172,9.31361872142968,9.94285248605838,10.6416873522138,20803,41843.3160967971
12,100,미국,기타,멜로,15세이상관람가,0,4.76217393479776,0,9.94251593950361,9.89311399756047,20796,19793.6012955288
44,121,미국,기타,드라마,15세이상관람가,0,3.17805383034795,0,9.9379855929437,9.82991594375054,20702,18581.3922772528
42,109,미국,기타,드라마,12세이상관람가,0,1.79175946922805,4.89034912822175,9.93455007798795,9.30187244342805,20631,10958.5192169112
10,88,기타,기타,애니메이션,전체관람가,0,2.83321334405622,3.68887945411394,9.92881411048214,9.75592875689523,20513,17256.234145254
9,138,미국,씨제이이앤엠(주),드라마,청소년관람불가,0,5.6970934865054,0,9.92774104433683,11.3653995368802,20491,86284.0066236436
4,114,미국,판씨네마(주),드라마,12세이상관람가,0,4.04305126783455,6.22653666928747,9.92564035717726,10.0399775749491,20448,22924.8688195007
29,113,프랑스,기타,멜로,12세이상관람가,0,3.71357206670431,5.84354441703136,9.92510226250854,9.70798777879279,20437,16448.4705928593
35,95,영국,기타,액션,청소년관람불가,0,2.99573227355399,0,9.92461283415108,9.29379893642594,20427,10870.4017225202
52,137,덴마크,기타,멜로,청소년관람불가,0,4.7361984483945,0,9.91630505624674,9.83504747449278,20258,18676.9883302251
28,108,독일,기타,코미디,15세이상관람가,0,2.70805020110221,2.19722457733622,9.91319032799751,9.23278879337463,20195,10227.0228325048
32,83,한국,메가박스중앙(주)플러스엠,애니메이션,전체관람가,0,3.29583686600433,4.63472898822964,9.91219949313815,10.3391459145406,20175,30919.6107765201
1,90,미국,기타,공포,청소년관람불가,0,4.79579054559674,0,9.90927079729186,9.70260278091727,20116,16360.1336741885
36,75,한국,기타,다큐멘터리,12세이상관람가,0,8.80821966511841,0,9.90772854679338,10.4888800045065,20085,35913.9114327623
47,116,한국,기타,드라마,12세이상관람가,0,4.969813299576,0,9.9066326016802,9.74135950001105,20063,17006.6462073759
30,91,프랑스,기타,코미디,청소년관람불가,0,2.39789527279837,6.22059017009974,9.90628363983813,9.77218447902082,20056,17539.0390640037
9,117,한국,필라멘트픽쳐스,드라마,15세이상관람가,0,3.63758615972639,0,9.90553545415343,9.95430753317326,20041,21042.669436734
41,106,영국,기타,다큐멘터리,전체관람가,0,0.693147180559945,0,9.90433719149071,9.27462628452567,20017,10663.9725153577
15,86,미국,기타,애니메이션,전체관람가,0,5.12396397940326,6.85329909318608,9.90278730742173,10.3660051532442,19986,31761.3415035
46,121,미국,이십세기폭스코리아(주),코미디,15세이상관람가,0,4.77068462446567,6.04973345523196,9.90108466791982,11.0226775399925,19952,61247.4527625792
42,92,미국,씨너스엔터테인먼트(주),드라마,청소년관람불가,0,5.00394630594546,0,9.90013192872277,10.2302261709763,19933,27728.7808043252
38,106,한국,기타,다큐멘터리,12세이상관람가,0,5.56452040732269,5.80513496891649,9.89942932907527,9.77700266677431,19919,17623.7493584028
33,80,프랑스,판씨네마(주),드라마,15세이상관람가,0,1.94591014905531,0,9.89932891738727,9.20684751399138,19917,9965.13234947672
33,102,미국,기타,드라마,15세이상관람가,0,4.72738781871234,0,9.89832424557925,9.77439121771336,19897,17577.7858764576
34,95,일본,기타,공포,15세이상관람가,0,3.17805383034795,3.76120011569356,9.89575775447419,9.24188087814233,19846,10320.4317886147
44,131,미국,유니버설픽쳐스인터내셔널 코리아(유),액션,청소년관람불가,0,3.98898404656427,0,9.88918576782527,10.6280657117568,19716,41277.2059174694
8,112,미국,유니버설픽쳐스인터내셔널 코리아(유),코미디,15세이상관람가,0,1.6094379124341,0,9.88445762662932,10.0199034394268,19623,22469.2601705183
41,57,일본,기타,액션,전체관람가,0,2.56494935746154,5.43372200355424,9.88318279919576,9.35841133323574,19598,11595.9517977801
42,111,캐나다,기타,드라마,15세이상관람가,0,4.44265125649032,7.17165682276851,9.88308074275847,10.0912134968905,19596,24130.0564225564
36,90,한국,기타,코미디,15세이상관람가,0,2.77258872223978,0,9.88170196046421,9.05603419790812,19569,8570.09586726683
38,109,영국,기타,SF,15세이상관람가,0,6.91869521902047,6.4281052726846,9.88062825839005,10.0553854821899,19548,23280.8283251573
34,76,러시아,기타,애니메이션,전체관람가,0,2.89037175789616,3.40119738166216,9.87857991682994,9.86813480962419,19508,19305.2973171632
45,115,미국,기타,드라마,청소년관람불가,0,6.10479323241498,0,9.87611635574,10.222605884378,19460,27518.2825945329
3,80,한국,기타,다큐멘터리,12세이상관람가,0,4.29045944114839,6.5875500148248,9.87606496695816,9.60193133383539,19459,14793.3248422126
50,75,러시아,기타,애니메이션,전체관람가,0,1.94591014905531,4.21950770517611,9.87534524658985,9.79022289492918,19445,17858.2862455335
50,113,프랑스,기타,드라마,15세이상관람가,0,3.52636052461616,5.18738580584075,9.87436765396228,9.30885212577875,19426,11035.2737496105
42,107,영국,기타,드라마,12세이상관람가,0,4.82028156560504,5.91079664404053,9.87421320983213,9.76263020004687,19423,17372.2641674531
16,100,영국,기타,액션,15세이상관람가,0,4.77068462446567,0,9.87380124216577,9.50946832284407,19415,13486.8217748857
39,119,일본,기타,드라마,15세이상관람가,0,4.07753744390572,6.60934924316738,9.87364671052511,10.0144790867604,19412,22347.7089455966
13,102,한국,기타,범죄,청소년관람불가,0,4.15888308335967,7.12849594568004,9.87328604380301,9.7330995621148,19405,16866.7509244345
9,99,영국,(주)싸이더스,드라마,15세이상관람가,0,3.8286413964891,0,9.87235801733921,10.0049357773876,19387,22135.4522718413
23,108,영국,기타,코미디,15세이상관람가,0,2.89037175789616,5.42934562895444,9.87179046579287,9.5938753289032,19376,14674.6284954388
34,125,미국,기타,드라마,15세이상관람가,0,3.17805383034795,5.80211837537706,9.86863727510038,9.8367222491719,19315,18708.2942852557
29,94,미국,기타,범죄,청소년관람불가,0,4.12713438504509,5.93489419561959,9.8671865728098,9.62415943783554,19287,15125.8342414205
37,57,중국,기타,애니메이션,전체관람가,0,4.21950770517611,4.59511985013459,9.86614906688076,9.81050100484722,19267,18224.1151607403
12,87,한국,기타,다큐멘터리,전체관람가,0,2.39789527279837,0,9.865370230423,9.29598470898893,19252,10894.1879345086
1,128,러시아,기타,드라마,15세이상관람가,0,2.30258509299405,4.48863636973214,9.86375871030713,9.34069660957694,19221,11392.3414908579
45,129,아르헨티나,기타,드라마,15세이상관람가,0,2.83321334405622,0,9.86339445896968,9.42655348529491,19214,12413.6690263329
41,91,미국,기타,SF,전체관람가,0,4.0943445622221,6.10924758276437,9.85964015275585,9.89332431952143,19142,19797.7647623866
3,120,이탈리아,기타,멜로,청소년관람불가,0,4.62497281328427,0,9.85040318144367,9.70502203571356,18966,16399.7609209235
5,96,일본,기타,애니메이션,전체관람가,0,4.7361984483945,0,9.84903136674007,10.0712415506839,18940,23652.912836829
50,107,프랑스,기타,코미디,12세이상관람가,0,4.53259949315326,6.81124437860129,9.84792198708642,9.97333603943666,18919,21446.9138905043
16,133,일본,기타,드라마,청소년관람불가,0,4.0943445622221,0,9.84543462108751,9.26763833085144,18872,10589.7129328818
18,60,영국,기타,애니메이션,전체관람가,0,3.87120101090789,0,9.84400290570124,10.057990678138,18845,23341.5585174554
45,86,한국,CGV아트하우스,다큐멘터리,전체관람가,0,3.55534806148941,6.34738920965601,9.84182489214402,9.75042234893425,18804,17161.4754097358
10,104,스페인,기타,드라마,12세이상관람가,0,3.46573590279973,6.17586727010576,9.84155895591396,9.6569291227027,18799,15629.713962476
44,96,한국,기타,애니메이션,청소년관람불가,0,3.63758615972639,0,9.83996185165625,9.25663613095438,18769,10473.841384149
10,94,미국,기타,액션,15세이상관람가,0,4.02535169073515,5.03043792139244,9.83841555579241,9.62397974944195,18740,15123.1165487402
46,100,미국,판씨네마(주),액션,청소년관람불가,0,3.04452243772342,0,9.83708062033853,9.66655595017304,18715,15780.9051000569
51,168,캐나다,기타,멜로,15세이상관람가,0,3.76120011569356,0,9.83654614678225,9.90265459622127,18705,19983.3478099391
22,71,중국,기타,애니메이션,전체관람가,0,4.23410650459726,4.23410650459726,9.82601237925672,9.83487168178013,18509,18673.7053403537
45,105,미국,유니버설픽쳐스인터내셔널 코리아(유),드라마,15세이상관람가,0,2.07944154167984,0,9.82493123963035,9.61008916376876,18489,14914.4998610046
9,87,한국,기타,스릴러,15세이상관람가,0,6.30991827822652,8.26049285657318,9.82471487137073,10.2873146821778,18485,29357.8332957856
27,91,한국,기타,드라마,청소년관람불가,0,4.79579054559674,6.50279004591562,9.82227749711059,9.69426771176981,18440,16224.3375499787
42,91,캐나다,기타,다큐멘터리,12세이상관람가,0,3.68887945411394,6.77536609093639,9.81831085512854,9.73314536889216,18367,16867.5235536346
36,120,미국,판씨네마(주),다큐멘터리,15세이상관람가,0,4.52178857704904,6.03068526026126,9.81694879111889,9.9109385842545,18342,20149.5771945614
28,78,기타,기타,애니메이션,전체관람가,0,1.09861228866811,3.85014760171006,9.81520263766856,9.68686359457776,18310,16104.6542746555
33,76,핀란드,기타,애니메이션,전체관람가,0,4.55387689160054,6.79570577517351,9.81213951307682,10.0730253140067,18254,23695.1416871638
49,109,한국,기타,다큐멘터리,전체관람가,0,4.15888308335967,5.81413053182507,9.81202994204729,9.65931969689755,18252,15667.1226496532
50,104,한국,기타,다큐멘터리,12세이상관람가,0,4.02535169073515,6.96979066990159,9.81181076396422,9.53898210717113,18248,13890.8010791614
44,83,중국,기타,액션,전체관람가,0,5.38449506278909,6.36302810354046,9.81175596193654,9.78717225179276,18247,17803.8900011213
42,98,미국,기타,액션,12세이상관람가,0,2.63905732961526,4.33073334028633,9.81022028456569,8.80635905466554,18219,6676.56594773169
49,130,일본,기타,액션,12세이상관람가,1,4.97673374242057,7.6511201757027,9.80763722687929,9.96043903030478,18172,21172.0888659916
43,78,미국,기타,애니메이션,전체관람가,0,3.63758615972639,4.18965474202643,9.80747212410244,9.87316831594379,18169,19402.7156253618
9,81,캐나다,기타,애니메이션,전체관람가,0,3.3322045101752,0,9.80681144027067,9.88967713182383,18157,19725.6901130871
37,86,한국,기타,다큐멘터리,전체관람가,0,3.25809653802148,0,9.80438519149292,9.42391074459821,18113,12380.906228859
18,83,미국,기타,다큐멘터리,전체관람가,0,2.30258509299405,5.79605775076537,9.80151019642366,9.69634286453173,18061,16258.0404861318
42,106,스페인,기타,스릴러,15세이상관람가,0,4.23410650459726,6.91968384984741,9.80128870021588,9.86465139008586,18057,19238.1658586945
2,92,미국,기타,액션,15세이상관람가,0,5.44673737166631,6.50279004591562,9.80045765221658,9.9508565761223,18042,20970.1772439353
21,86,미국,판씨네마(주),스릴러,15세이상관람가,0,3.87120101090789,5.98393628068719,9.79968138381054,9.75344896966498,18028,17213.4953696147
27,93,미국,기타,코미디,12세이상관람가,0,4.00733318523247,0,9.7994039989928,10.0019867493067,18023,22070.2703603901
44,74,중국,기타,애니메이션,전체관람가,0,2.63905732961526,3.68887945411394,9.79934851279498,9.87456942513865,18022,19429.9200023306
8,90,프랑스,기타,애니메이션,전체관람가,0,4.81218435537242,5.50125821054473,9.79923753116233,10.1034561880903,18020,24427.2890028051
3,115,일본,기타,애니메이션,12세이상관람가,1,5.39816270151775,0,9.79684844204642,10.0416121577684,17977,22962.3720589332
18,87,기타,기타,애니메이션,전체관람가,0,3.71357206670431,6.15697898558556,9.79567959990182,10.1381825941364,17956,25290.4616598197
45,86,한국,기타,드라마,청소년관람불가,0,5.5683445037611,6.48616078894409,9.79389587590603,9.82826439340667,17924,18550.7294999775
39,106,미국,기타,액션,청소년관람불가,0,5.97888576490112,0,9.79344944732719,9.94292600901265,17916,20804.5295542456
38,116,일본,기타,드라마,12세이상관람가,0,5.33753807970132,6.66949808985788,9.79115836756221,10.0520129861758,17875,23202.4460706381
19,101,영국,기타,드라마,청소년관람불가,0,4.56434819146784,0,9.78846944095186,9.66334312574486,17827,15730.2851826488
27,109,일본,기타,드라마,15세이상관람가,0,3.80666248977032,5.57972982598622,9.78824503702385,9.53632295507301,17823,13853.9123943759
25,103,한국,씨제이이앤엠(주),멜로,12세이상관람가,0,3.98898404656427,0,9.78678518274999,10.0962141668683,17797,24251.0250813552
20,136,덴마크,기타,드라마,15세이상관람가,0,3.3322045101752,0,9.78504179732965,9.61938537815381,17766,15053.794703368
10,139,일본,기타,멜로,15세이상관람가,0,3.85014760171006,7.03878354138854,9.78103739277956,9.54131198281107,17695,13923.2026493723
38,102,미국,기타,드라마,12세이상관람가,0,3.13549421592915,5.85507192220243,9.78081131466861,9.60061128754791,17691,14773.8098518543
46,73,러시아,기타,애니메이션,전체관람가,0,5.33271879326537,5.5834963087817,9.77984991207795,9.94950242801061,17674,20941.7997360294
24,109,한국,씨너스엔터테인먼트(주),액션,15세이상관람가,0,5.34233425196481,5.79605775076537,9.77741399528076,10.3918972464077,17631,32594.4480099477
21,108,미국,유니버설픽쳐스인터내셔널 코리아(유),드라마,전체관람가,0,4.04305126783455,5.64897423816121,9.77707362768047,10.1686341594064,17625,26072.4416344542
3,122,프랑스,기타,드라마,15세이상관람가,0,2.19722457733622,0,9.7749721303007,9.10984967820039,17588,9043.93528862563
42,137,영국,메가박스중앙(주)플러스엠,드라마,12세이상관람가,0,4.88280192258637,6.01859321449623,9.77354969542174,10.1529446313983,17563,25666.5696271007
3,123,한국,기타,공연,전체관람가,0,5.36597601502185,0,9.77354969542174,9.94783244642933,17563,20906.8565015912
41,102,미국,판씨네마(주),미스터리,15세이상관람가,0,3.25809653802148,4.06044301054642,9.77241028892919,9.7123744267208,17543,16520.7827302917
4,111,미국,기타,코미디,청소년관람불가,0,5.51342874616498,0,9.77218225175814,9.99192399268768,17539,21849.296270115
48,119,미국,기타,판타지,청소년관람불가,0,6.07993319509559,7.07326971745971,9.77195416257428,10.3108281349295,17535,30056.3170226141
27,104,프랑스,기타,스릴러,15세이상관람가,0,2.99573227355399,0,9.77161193122255,9.3349750368653,17529,11327.3454976239
28,73,기타,기타,애니메이션,전체관람가,0,1.38629436111989,2.63905732961526,9.76783963593985,9.73046310475777,17463,16822.3410230003
5,96,한국,기타,다큐멘터리,12세이상관람가,0,5.57215403217776,7.19067603433221,9.76703761939823,9.96135325666326,17449,21191.453798314
12,86,한국,기타,멜로,청소년관람불가,0,4.34380542185368,6.06378520868761,9.76675102896266,9.50644648905605,17444,13446.1283564925
12,129,미국,기타,드라마,12세이상관람가,0,1.38629436111989,0,9.7655464514229,9.23781482019688,17423,10278.5535123862
2,106,미국,씨네그루(주)키다리이엔티,드라마,15세이상관람가,0,3.2188758248682,6.11146733950268,9.76480003276223,10.2379942709622,17410,27945.019540784
45,99,한국,기타,드라마,청소년관람불가,0,5.36129216570943,0,9.76439788413417,9.59318124156938,17403,14664.4465556581
24,116,미국,유니버설픽쳐스인터내셔널 코리아(유),코미디,청소년관람불가,0,3.98898404656427,6.03787091992214,9.7626725558939,10.2385192417946,17373,27959.6937123719
4,102,미국,기타,드라마,15세이상관람가,0,5.55682806169954,6.6631326959908,9.76261499365471,10.0415358798096,17372,22960.6206028617
19,108,한국,기타,드라마,12세이상관람가,0,3.61091791264422,0,9.76203918895175,9.38593382834293,17362,11919.5337907825
14,115,프랑스,기타,드라마,청소년관람불가,0,4.27666611901606,0,9.76123250495526,9.59278735065621,17348,14658.6715008586
49,107,영국,기타,멜로,15세이상관람가,0,5.11198778835654,6.31896811374643,9.75984810233452,9.80023127381052,17324,18037.9161430638
30,115,일본,기타,드라마,전체관람가,0,2.94443897916644,0,9.75973264889099,9.6022555023463,17322,14798.1211496621
43,77,기타,기타,애니메이션,전체관람가,0,3.09104245335832,3.76120011569356,9.75875075606944,9.86077578750782,17305,19163.750668492
18,106,프랑스,기타,드라마,15세이상관람가,0,0,0,9.75863517585665,8.97579600109365,17303,7909.31138800132
